date,store_nbr,transactions
2017-05-05,23,1044
2017-05-05,24,2332
2017-05-05,25,881
2017-05-05,26,512
2017-05-05,27,1361
2017-05-05,28,936
2017-05-05,29,1006
2017-05-05,30,695
2017-05-05,31,1199
2017-05-05,32,604
2017-05-05,33,810
2017-05-05,34,2242
2017-05-05,35,623
2017-05-05,36,1018
2017-05-05,37,1510
2017-05-05,38,1415
2017-05-05,39,1279
2017-05-05,40,1272
2017-05-05,41,1079
2017-05-05,42,1105
2017-05-05,43,1357
2017-05-05,44,4286
2017-05-05,45,3879
2017-05-05,46,3269
2017-05-05,47,3898
2017-05-05,48,2641
2017-05-05,49,3246
2017-05-05,50,2475
2017-05-05,51,1649
2017-05-05,52,2157
2017-05-05,53,1035
2017-05-05,54,688
2017-05-06,1,1351
2017-05-06,2,2139
2017-05-06,3,3705
2017-05-06,4,1594
2017-05-06,5,1299
2017-05-06,6,2047
2017-05-06,7,1904
2017-05-06,8,3024
2017-05-06,9,2342
2017-05-06,10,1107
2017-05-06,11,2745
2017-05-06,12,1340
2017-05-06,13,1243
2017-05-06,14,1624
2017-05-06,15,1392
2017-05-06,16,769
2017-05-06,17,1744
2017-05-06,18,1363
2017-05-06,19,1665
2017-05-06,20,1845
2017-05-06,21,1331
2017-05-06,22,866
2017-05-06,23,992
2017-05-06,24,2349
2017-05-06,25,1042
2017-05-06,26,596
2017-05-06,27,1885
2017-05-06,28,1475
2017-05-06,29,1468
2017-05-06,30,771
2017-05-06,31,1486
2017-05-06,32,635
2017-05-06,33,1027
2017-05-06,34,2375
2017-05-06,35,671
2017-05-06,36,1199
2017-05-06,37,1518
2017-05-06,38,1947
2017-05-06,39,1716
2017-05-06,40,1547
2017-05-06,41,1350
2017-05-06,42,1400
2017-05-06,43,1536
2017-05-06,44,5233
2017-05-06,45,4704
2017-05-06,46,4527
2017-05-06,47,4694
2017-05-06,48,3776
2017-05-06,49,3598
2017-05-06,50,3350
2017-05-06,51,1807
2017-05-06,52,2978
2017-05-06,53,1272
2017-05-06,54,840
2017-05-07,1,523
2017-05-07,2,2000
2017-05-07,3,3707
2017-05-07,4,1538
2017-05-07,5,1229
2017-05-07,6,2138
2017-05-07,7,1657
2017-05-07,8,2818
2017-05-07,9,2284
2017-05-07,10,927
2017-05-07,11,2938
2017-05-07,12,1317
2017-05-07,13,944
2017-05-07,14,1017
2017-05-07,15,1131
2017-05-07,16,871
2017-05-07,17,1801
2017-05-07,18,1376
2017-05-07,19,1113
2017-05-07,20,2136
2017-05-07,21,1510
2017-05-07,22,839
2017-05-07,23,1011
2017-05-07,24,1924
2017-05-07,25,836
2017-05-07,26,614
2017-05-07,27,2053
2017-05-07,28,1745
2017-05-07,29,1649
2017-05-07,30,709
2017-05-07,31,1611
2017-05-07,32,695
2017-05-07,33,1081
2017-05-07,34,2178
2017-05-07,35,790
2017-05-07,36,1280
2017-05-07,37,1295
2017-05-07,38,2016
2017-05-07,39,1657
2017-05-07,40,1377
2017-05-07,41,1451
2017-05-07,42,1455
2017-05-07,43,1699
2017-05-07,44,5245
2017-05-07,45,4656
2017-05-07,46,4886
2017-05-07,47,4862
2017-05-07,48,4251
2017-05-07,49,3606
2017-05-07,50,3252
2017-05-07,51,1967
2017-05-07,52,3034
2017-05-07,53,1431
2017-05-07,54,1080
2017-05-08,1,1740
2017-05-08,2,1772
2017-05-08,3,3045
2017-05-08,4,1205
2017-05-08,5,1241
2017-05-08,6,1654
2017-05-08,7,1852
2017-05-08,8,2580
2017-05-08,9,2032
2017-05-08,10,917
2017-05-08,11,2377
2017-05-08,12,1167
2017-05-08,13,824
2017-05-08,14,1368
2017-05-08,15,1474
2017-05-08,16,705
2017-05-08,17,1447
2017-05-08,18,1248
2017-05-08,19,1143
2017-05-08,20,1521
2017-05-08,21,933
2017-05-08,22,770
2017-05-08,23,940
2017-05-08,24,2143
2017-05-08,25,714
2017-05-08,26,564
2017-05-08,27,1458
2017-05-08,28,1125
2017-05-08,29,1227
2017-05-08,30,708
2017-05-08,31,1326
2017-05-08,32,575
2017-05-08,33,893
2017-05-08,34,2111
2017-05-08,35,652
2017-05-08,36,1107
2017-05-08,37,1383
2017-05-08,38,1319
2017-05-08,39,1244
2017-05-08,40,1536
2017-05-08,41,994
2017-05-08,42,937
2017-05-08,43,1387
2017-05-08,44,3888
2017-05-08,45,3540
2017-05-08,46,3083
2017-05-08,47,3567
2017-05-08,48,2494
2017-05-08,49,2820
2017-05-08,50,2291
2017-05-08,51,1524
2017-05-08,52,1882
2017-05-08,53,935
2017-05-08,54,839
2017-05-09,1,1784
2017-05-09,2,1746
2017-05-09,3,2862
2017-05-09,4,1275
2017-05-09,5,1167
2017-05-09,6,1503
2017-05-09,7,1800
2017-05-09,8,2526
2017-05-09,9,2003
2017-05-09,10,881
2017-05-09,11,2293
2017-05-09,12,1159
2017-05-09,13,874
2017-05-09,14,1321
2017-05-09,15,1401
2017-05-09,16,733
2017-05-09,17,1448
2017-05-09,18,1469
2017-05-09,19,1071
2017-05-09,20,1427
2017-05-09,21,1049
2017-05-09,22,758
2017-05-09,23,982
2017-05-09,24,1982
2017-05-09,25,678
2017-05-09,26,471
2017-05-09,27,1450
2017-05-09,28,1264
2017-05-09,29,1200
2017-05-09,30,767
2017-05-09,31,1330
2017-05-09,32,590
2017-05-09,33,908
2017-05-09,34,2067
2017-05-09,35,657
2017-05-09,36,1206
2017-05-09,37,1451
2017-05-09,38,1373
2017-05-09,39,1326
2017-05-09,40,1512
2017-05-09,41,949
2017-05-09,42,964
2017-05-09,43,1282
2017-05-09,44,3666
2017-05-09,45,3288
2017-05-09,46,2912
2017-05-09,47,3413
2017-05-09,48,2298
2017-05-09,49,2620
2017-05-09,50,2287
2017-05-09,51,1477
2017-05-09,52,1772
2017-05-09,53,932
2017-05-09,54,721
2017-05-10,1,1831
2017-05-10,2,1768
2017-05-10,3,2996
2017-05-10,4,1355
2017-05-10,5,1259
2017-05-10,6,1584
2017-05-10,7,1820
2017-05-10,8,2761
2017-05-10,9,1825
2017-05-10,10,858
2017-05-10,11,2195
2017-05-10,12,1187
2017-05-10,13,798
2017-05-10,14,1269
2017-05-10,15,1301
2017-05-10,16,654
2017-05-10,17,1271
2017-05-10,18,1270
2017-05-10,19,1015
2017-05-10,20,1402
2017-05-10,21,984
2017-05-10,22,751
2017-05-10,23,1010
2017-05-10,24,2257
2017-05-10,25,795
2017-05-10,26,511
2017-05-10,27,1611
2017-05-10,28,1060
2017-05-10,29,1050
2017-05-10,30,719
2017-05-10,31,1196
2017-05-10,32,569
2017-05-10,33,870
2017-05-10,34,1907
2017-05-10,35,606
2017-05-10,36,973
2017-05-10,37,1603
2017-05-10,38,1430
2017-05-10,39,1208
2017-05-10,40,1340
2017-05-10,41,1063
2017-05-10,42,1167
2017-05-10,43,1265
2017-05-10,44,4205
2017-05-10,45,3491
2017-05-10,46,3016
2017-05-10,47,3498
2017-05-10,48,2522
2017-05-10,49,3103
2017-05-10,50,2287
2017-05-10,51,1629
2017-05-10,52,1859
2017-05-10,53,1000
2017-05-10,54,663
2017-05-11,1,1608
2017-05-11,2,1664
2017-05-11,3,2788
2017-05-11,4,1223
2017-05-11,5,1129
2017-05-11,6,1488
2017-05-11,7,1639
2017-05-11,8,2468
2017-05-11,9,1887
2017-05-11,10,794
2017-05-11,11,2238
2017-05-11,12,1254
2017-05-11,13,911
2017-05-11,14,1428
2017-05-11,15,1355
2017-05-11,16,647
2017-05-11,17,1308
2017-05-11,18,1235
2017-05-11,19,1012
2017-05-11,20,1370
2017-05-11,21,967
2017-05-11,22,754
2017-05-11,23,949
2017-05-11,24,2186
2017-05-11,25,663
2017-05-11,26,492
2017-05-11,27,1478
2017-05-11,28,1212
2017-05-11,29,1192
2017-05-11,30,769
2017-05-11,31,1397
2017-05-11,32,633
2017-05-11,33,887
2017-05-11,34,1973
2017-05-11,35,677
2017-05-11,36,1171
2017-05-11,37,1540
2017-05-11,38,1324
2017-05-11,39,1269
2017-05-11,40,1337
2017-05-11,41,1005
2017-05-11,42,1098
2017-05-11,43,1293
2017-05-11,44,3576
2017-05-11,45,3148
2017-05-11,46,2934
2017-05-11,47,3459
2017-05-11,48,2297
2017-05-11,49,2859
2017-05-11,50,2316
2017-05-11,51,1476
2017-05-11,52,1942
2017-05-11,53,1010
2017-05-11,54,747
2017-05-12,1,1982
2017-05-12,2,1867
2017-05-12,3,3322
2017-05-12,4,1361
2017-05-12,5,1439
2017-05-12,6,1752
2017-05-12,7,2029
2017-05-12,8,3078
2017-05-12,9,1903
2017-05-12,10,753
2017-05-12,11,2124
2017-05-12,12,1121
2017-05-12,13,875
2017-05-12,14,1283
2017-05-12,15,1360
2017-05-12,16,715
2017-05-12,17,1202
2017-05-12,18,1210
2017-05-12,19,1112
2017-05-12,20,1292
2017-05-12,21,929
2017-05-12,22,764
2017-05-12,23,1145
2017-05-12,24,2363
2017-05-12,25,886
2017-05-12,26,604
2017-05-12,27,1616
2017-05-12,28,1148
2017-05-12,29,1061
2017-05-12,30,743
2017-05-12,31,1363
2017-05-12,32,580
2017-05-12,33,812
2017-05-12,34,2544
2017-05-12,35,585
2017-05-12,36,1048
2017-05-12,37,1733
2017-05-12,38,1582
2017-05-12,39,1380
2017-05-12,40,1327
2017-05-12,41,1139
2017-05-12,42,1191
2017-05-12,43,1413
2017-05-12,44,4683
2017-05-12,45,4151
2017-05-12,46,3422
2017-05-12,47,4076
2017-05-12,48,2763
2017-05-12,49,3668
2017-05-12,50,2730
2017-05-12,51,1908
2017-05-12,52,2389
2017-05-12,53,1221
2017-05-12,54,735
2017-05-13,1,1487
2017-05-13,2,2380
2017-05-13,3,4340
2017-05-13,4,1805
2017-05-13,5,1699
2017-05-13,6,2386
2017-05-13,7,2128
2017-05-13,8,3353
2017-05-13,9,2537
2017-05-13,10,1137
2017-05-13,11,2908
2017-05-13,12,1505
2017-05-13,13,1283
2017-05-13,14,1820
2017-05-13,15,1509
2017-05-13,16,853
2017-05-13,17,1797
2017-05-13,18,1436
2017-05-13,19,1869
2017-05-13,20,2094
2017-05-13,21,1396
2017-05-13,22,933
2017-05-13,23,1234
2017-05-13,24,2821
2017-05-13,25,1059
2017-05-13,26,750
2017-05-13,27,2155
2017-05-13,28,1735
2017-05-13,29,1478
2017-05-13,30,790
2017-05-13,31,1837
2017-05-13,32,762
2017-05-13,33,1092
2017-05-13,34,3055
2017-05-13,35,788
2017-05-13,36,1361
2017-05-13,37,1900
2017-05-13,38,2397
2017-05-13,39,1894
2017-05-13,40,1605
2017-05-13,41,1831
2017-05-13,42,1765
2017-05-13,43,1717
2017-05-13,44,6398
2017-05-13,45,5503
2017-05-13,46,5548
2017-05-13,47,5450
2017-05-13,48,4315
2017-05-13,49,4726
2017-05-13,50,4023
2017-05-13,51,2628
2017-05-13,52,3641
2017-05-13,53,1864
2017-05-13,54,1112
2017-05-14,1,554
2017-05-14,2,2129
2017-05-14,3,3558
2017-05-14,4,1680
2017-05-14,5,1398
2017-05-14,6,2187
2017-05-14,7,1816
2017-05-14,8,2465
2017-05-14,9,2165
2017-05-14,10,847
2017-05-14,11,2896
2017-05-14,12,1281
2017-05-14,13,993
2017-05-14,14,1080
2017-05-14,15,1183
2017-05-14,16,1008
2017-05-14,17,1677
2017-05-14,18,1150
2017-05-14,19,1205
2017-05-14,20,1905
2017-05-14,21,1647
2017-05-14,22,855
2017-05-14,23,1083
2017-05-14,24,1636
2017-05-14,25,921
2017-05-14,26,684
2017-05-14,27,2103
2017-05-14,28,1685
2017-05-14,29,1418
2017-05-14,30,761
2017-05-14,31,1854
2017-05-14,32,721
2017-05-14,33,985
2017-05-14,34,2160
2017-05-14,35,773
2017-05-14,36,1467
2017-05-14,37,1181
2017-05-14,38,2168
2017-05-14,39,1516
2017-05-14,40,1149
2017-05-14,41,1627
2017-05-14,42,1361
2017-05-14,43,1685
2017-05-14,44,4717
2017-05-14,45,4457
2017-05-14,46,4398
2017-05-14,47,4423
2017-05-14,48,4172
2017-05-14,49,3526
2017-05-14,50,3148
2017-05-14,51,1932
2017-05-14,52,2905
2017-05-14,53,1750
2017-05-14,54,1212
2017-05-15,1,1601
2017-05-15,2,1597
2017-05-15,3,2771
2017-05-15,4,1110
2017-05-15,5,1175
2017-05-15,6,1554
2017-05-15,7,1696
2017-05-15,8,2604
2017-05-15,9,1909
2017-05-15,10,808
2017-05-15,11,2176
2017-05-15,12,1235
2017-05-15,13,870
2017-05-15,14,1382
2017-05-15,15,1318
2017-05-15,16,763
2017-05-15,17,1450
2017-05-15,18,1236
2017-05-15,19,1081
2017-05-15,20,1401
2017-05-15,21,1136
2017-05-15,22,701
2017-05-15,23,936
2017-05-15,24,2187
2017-05-15,25,715
2017-05-15,26,556
2017-05-15,27,1533
2017-05-15,28,1345
2017-05-15,29,1229
2017-05-15,30,737
2017-05-15,31,1351
2017-05-15,32,654
2017-05-15,33,966
2017-05-15,34,2222
2017-05-15,35,717
2017-05-15,36,1125
2017-05-15,37,1330
2017-05-15,38,1302
2017-05-15,39,1243
2017-05-15,40,1549
2017-05-15,41,1127
2017-05-15,42,1057
2017-05-15,43,1500
2017-05-15,44,3494
2017-05-15,45,3534
2017-05-15,46,3171
2017-05-15,47,3445
2017-05-15,48,2436
2017-05-15,49,2947
2017-05-15,50,2416
2017-05-15,51,1525
2017-05-15,52,1896
2017-05-15,53,1013
2017-05-15,54,884
2017-05-16,1,1738
2017-05-16,2,1784
2017-05-16,3,2927
2017-05-16,4,1362
2017-05-16,5,1216
2017-05-16,6,1652
2017-05-16,7,1826
2017-05-16,8,2699
2017-05-16,9,2133
2017-05-16,10,982
2017-05-16,11,2344
2017-05-16,12,1178
2017-05-16,13,838
2017-05-16,14,1321
2017-05-16,15,1426
2017-05-16,16,709
2017-05-16,17,1483
2017-05-16,18,1548
2017-05-16,19,1030
2017-05-16,20,1508
2017-05-16,21,1040
2017-05-16,22,804
2017-05-16,23,989
2017-05-16,24,2026
2017-05-16,25,685
2017-05-16,26,521
2017-05-16,27,1491
2017-05-16,28,1335
2017-05-16,29,1306
2017-05-16,30,764
2017-05-16,31,1379
2017-05-16,32,613
2017-05-16,33,915
2017-05-16,34,2179
2017-05-16,35,762
2017-05-16,36,1201
2017-05-16,37,1507
2017-05-16,38,1219
2017-05-16,39,1511
2017-05-16,40,1610
2017-05-16,41,1031
2017-05-16,42,1029
2017-05-16,43,1380
2017-05-16,44,3890
2017-05-16,45,3345
2017-05-16,46,3137
2017-05-16,47,3520
2017-05-16,48,2386
2017-05-16,49,2885
2017-05-16,50,2179
2017-05-16,51,1446
2017-05-16,52,1866
2017-05-16,53,1032
2017-05-16,54,841
2017-05-17,1,1795
2017-05-17,2,1913
2017-05-17,3,3110
2017-05-17,4,1399
2017-05-17,5,1230
2017-05-17,6,1588
2017-05-17,7,1821
2017-05-17,8,2813
2017-05-17,9,1893
2017-05-17,10,833
2017-05-17,11,2131
2017-05-17,12,1140
2017-05-17,13,839
2017-05-17,14,1171
2017-05-17,15,1413
2017-05-17,16,724
2017-05-17,17,1431
2017-05-17,18,1272
2017-05-17,19,1108
2017-05-17,20,1381
2017-05-17,21,969
2017-05-17,22,742
2017-05-17,23,1059
2017-05-17,24,2242
2017-05-17,25,751
2017-05-17,26,662
2017-05-17,27,1614
2017-05-17,28,1228
2017-05-17,29,1108
2017-05-17,30,770
2017-05-17,31,1269
2017-05-17,32,629
2017-05-17,33,882
2017-05-17,34,2061
2017-05-17,35,599
2017-05-17,36,999
2017-05-17,37,1607
2017-05-17,38,1398
2017-05-17,39,1222
2017-05-17,40,1367
2017-05-17,41,1084
2017-05-17,42,1201
2017-05-17,43,1281
2017-05-17,44,4389
2017-05-17,45,3553
2017-05-17,46,3096
2017-05-17,47,3549
2017-05-17,48,2489
2017-05-17,49,3017
2017-05-17,50,2220
2017-05-17,51,1742
2017-05-17,52,2024
2017-05-17,53,1026
2017-05-17,54,706
2017-05-18,1,1662
2017-05-18,2,1629
2017-05-18,3,2811
2017-05-18,4,1167
2017-05-18,5,1185
2017-05-18,6,1512
2017-05-18,7,1770
2017-05-18,8,2427
2017-05-18,9,1835
2017-05-18,10,691
2017-05-18,11,2066
2017-05-18,12,1100
2017-05-18,13,802
2017-05-18,14,1185
2017-05-18,15,1309
2017-05-18,16,696
2017-05-18,17,1227
2017-05-18,18,1169
2017-05-18,19,908
2017-05-18,20,1239
2017-05-18,21,921
2017-05-18,22,727
2017-05-18,23,931
2017-05-18,24,1962
2017-05-18,25,668
2017-05-18,26,486
2017-05-18,27,1393
2017-05-18,28,1136
2017-05-18,29,1071
2017-05-18,30,733
2017-05-18,31,1201
2017-05-18,32,605
2017-05-18,33,816
2017-05-18,34,1869
2017-05-18,35,660
2017-05-18,36,1047
2017-05-18,37,1385
2017-05-18,38,1196
2017-05-18,39,1156
2017-05-18,40,1165
2017-05-18,41,900
2017-05-18,42,1001
2017-05-18,43,1230
2017-05-18,44,3778
2017-05-18,45,3109
2017-05-18,46,2913
2017-05-18,47,3285
2017-05-18,48,2241
2017-05-18,49,2734
2017-05-18,50,2052
2017-05-18,51,1385
2017-05-18,52,1756
2017-05-18,53,957
2017-05-18,54,702
2017-05-19,1,1897
2017-05-19,2,1844
2017-05-19,3,3056
2017-05-19,4,1439
2017-05-19,5,1249
2017-05-19,6,1686
2017-05-19,7,2115
2017-05-19,8,2980
2017-05-19,9,1739
2017-05-19,10,799
2017-05-19,11,2069
2017-05-19,12,1182
2017-05-19,13,827
2017-05-19,14,1098
2017-05-19,15,1328
2017-05-19,16,675
2017-05-19,17,1235
2017-05-19,18,1232
2017-05-19,19,992
2017-05-19,20,1374
2017-05-19,21,977
2017-05-19,22,807
2017-05-19,23,1010
2017-05-19,24,2338
2017-05-19,25,872
2017-05-19,26,547
2017-05-19,27,1550
2017-05-19,28,1024
2017-05-19,29,999
2017-05-19,30,697
2017-05-19,31,1228
2017-05-19,32,599
2017-05-19,33,833
2017-05-19,34,2178
2017-05-19,35,611
2017-05-19,36,983
2017-05-19,37,1605
2017-05-19,38,1395
2017-05-19,39,1276
2017-05-19,40,1262
2017-05-19,41,1070
2017-05-19,42,1161
2017-05-19,43,1195
2017-05-19,44,4601
2017-05-19,45,3930
2017-05-19,46,3226
2017-05-19,47,3692
2017-05-19,48,2587
2017-05-19,49,3214
2017-05-19,50,2381
2017-05-19,51,1782
2017-05-19,52,2067
2017-05-19,53,1069
2017-05-19,54,704
2017-05-20,1,1284
2017-05-20,2,2072
2017-05-20,3,3599
2017-05-20,4,1494
2017-05-20,5,1216
2017-05-20,6,2050
2017-05-20,7,1887
2017-05-20,8,2869
2017-05-20,9,2229
2017-05-20,10,1093
2017-05-20,11,2401
2017-05-20,12,1308
2017-05-20,13,1078
2017-05-20,14,1596
2017-05-20,15,1353
2017-05-20,16,741
2017-05-20,17,1677
2017-05-20,18,1315
2017-05-20,19,1691
2017-05-20,20,1935
2017-05-20,21,1178
2017-05-20,22,861
2017-05-20,23,1020
2017-05-20,24,2402
2017-05-20,25,1044
2017-05-20,26,589
2017-05-20,27,1840
2017-05-20,28,1444
2017-05-20,29,1296
2017-05-20,30,730
2017-05-20,31,1445
2017-05-20,32,769
2017-05-20,33,1001
2017-05-20,34,2298
2017-05-20,35,742
2017-05-20,36,1144
2017-05-20,37,1609
2017-05-20,38,2026
2017-05-20,39,1719
2017-05-20,40,1381
2017-05-20,41,1264
2017-05-20,42,1429
2017-05-20,43,1552
2017-05-20,44,5369
2017-05-20,45,4424
2017-05-20,46,4464
2017-05-20,47,4548
2017-05-20,48,3537
2017-05-20,49,3527
2017-05-20,50,3261
2017-05-20,51,1839
2017-05-20,52,2806
2017-05-20,53,1347
2017-05-20,54,916
2017-05-21,1,495
2017-05-21,2,2146
2017-05-21,3,3795
2017-05-21,4,1578
2017-05-21,5,1196
2017-05-21,6,2070
2017-05-21,7,1720
2017-05-21,8,2938
2017-05-21,9,2159
2017-05-21,10,912
2017-05-21,11,2339
2017-05-21,12,1297
2017-05-21,13,873
2017-05-21,14,1073
2017-05-21,15,1072
2017-05-21,16,930
2017-05-21,17,1790
2017-05-21,18,1291
2017-05-21,19,1194
2017-05-21,20,2206
2017-05-21,21,1535
2017-05-21,22,789
2017-05-21,23,988
2017-05-21,24,1887
2017-05-21,25,866
2017-05-21,26,661
2017-05-21,27,2079
2017-05-21,28,1749
2017-05-21,29,1569
2017-05-21,30,726
2017-05-21,31,1625
2017-05-21,32,681
2017-05-21,33,969
2017-05-21,34,2047
2017-05-21,35,801
2017-05-21,36,1152
2017-05-21,37,1268
2017-05-21,38,2015
2017-05-21,39,1735
2017-05-21,40,1397
2017-05-21,41,1541
2017-05-21,42,1481
2017-05-21,43,1747
2017-05-21,44,5659
2017-05-21,45,4725
2017-05-21,46,4702
2017-05-21,47,4529
2017-05-21,48,3707
2017-05-21,49,3551
2017-05-21,50,3114
2017-05-21,51,1971
2017-05-21,52,2827
2017-05-21,53,1322
2017-05-21,54,1137
2017-05-22,1,1758
2017-05-22,2,1802
2017-05-22,3,2877
2017-05-22,4,1266
2017-05-22,5,1174
2017-05-22,6,1624
2017-05-22,7,1838
2017-05-22,8,2580
2017-05-22,9,1874
2017-05-22,10,876
2017-05-22,11,2167
2017-05-22,12,1239
2017-05-22,13,882
2017-05-22,14,1407
2017-05-22,15,1570
2017-05-22,16,663
2017-05-22,17,1447
2017-05-22,18,1327
2017-05-22,19,1156
2017-05-22,20,1438
2017-05-22,21,957
2017-05-22,22,813
2017-05-22,23,962
2017-05-22,24,2087
2017-05-22,25,760
2017-05-22,26,498
2017-05-22,27,1517
2017-05-22,28,1105
2017-05-22,29,1102
2017-05-22,30,682
2017-05-22,31,1330
2017-05-22,32,622
2017-05-22,33,917
2017-05-22,34,1876
2017-05-22,35,669
2017-05-22,36,1047
2017-05-22,37,1470
2017-05-22,38,1366
2017-05-22,39,1294
2017-05-22,40,1557
2017-05-22,41,1096
2017-05-22,42,1038
2017-05-22,43,1380
2017-05-22,44,4101
2017-05-22,45,3466
2017-05-22,46,3086
2017-05-22,47,3614
2017-05-22,48,2502
2017-05-22,49,2785
2017-05-22,50,2230
2017-05-22,51,1494
2017-05-22,52,1934
2017-05-22,53,978
2017-05-22,54,749
2017-05-23,1,1701
2017-05-23,2,1701
2017-05-23,3,2638
2017-05-23,4,1247
2017-05-23,5,1168
2017-05-23,6,1632
2017-05-23,7,1786
2017-05-23,8,2498
2017-05-23,9,1919
2017-05-23,10,846
2017-05-23,11,2309
2017-05-23,12,1170
2017-05-23,13,847
2017-05-23,14,1295
2017-05-23,15,1460
2017-05-23,16,722
2017-05-23,17,1530
2017-05-23,18,1417
2017-05-23,19,1029
2017-05-23,20,1347
2017-05-23,21,1013
2017-05-23,22,686
2017-05-23,23,939
2017-05-23,24,2036
2017-05-23,25,713
2017-05-23,26,511
2017-05-23,27,1390
2017-05-23,28,1287
2017-05-23,29,1187
2017-05-23,30,820
2017-05-23,31,1337
2017-05-23,32,586
2017-05-23,33,944
2017-05-23,34,2005
2017-05-23,35,669
2017-05-23,36,1192
2017-05-23,37,1417
2017-05-23,38,1324
2017-05-23,39,1377
2017-05-23,40,1460
2017-05-23,41,997
2017-05-23,42,1061
2017-05-23,43,1370
2017-05-23,44,4094
2017-05-23,45,3242
2017-05-23,46,2863
2017-05-23,47,3241
2017-05-23,48,2340
2017-05-23,49,2497
2017-05-23,50,2334
2017-05-23,51,1469
2017-05-23,52,1676
2017-05-23,53,918
2017-05-23,54,751
2017-05-24,1,1844
2017-05-24,2,1776
2017-05-24,3,2965
2017-05-24,4,1322
2017-05-24,5,1177
2017-05-24,6,1601
2017-05-24,7,1920
2017-05-24,8,2656
2017-05-24,9,1695
2017-05-24,10,801
2017-05-24,11,2088
2017-05-24,12,1192
2017-05-24,13,828
2017-05-24,14,1265
2017-05-24,15,1387
2017-05-24,16,645
2017-05-24,17,1350
2017-05-24,18,1148
2017-05-24,19,1000
2017-05-24,20,1368
2017-05-24,21,873
2017-05-24,22,680
2017-05-24,23,1002
2017-05-24,24,2101
2017-05-24,25,781
2017-05-24,26,527
2017-05-24,27,1510
2017-05-24,28,1079
2017-05-24,29,1038
2017-05-24,30,694
2017-05-24,31,1100
2017-05-24,32,560
2017-05-24,33,826
2017-05-24,34,1824
2017-05-24,35,645
2017-05-24,36,1149
2017-05-24,37,1514
2017-05-24,38,1406
2017-05-24,39,1126
2017-05-24,40,1198
2017-05-24,41,994
2017-05-24,42,1087
2017-05-24,43,1217
2017-05-24,44,4200
2017-05-24,45,3417
2017-05-24,46,2903
2017-05-24,47,3430
2017-05-24,48,2474
2017-05-24,49,2803
2017-05-24,50,2242
2017-05-24,51,1686
2017-05-24,52,2005
2017-05-24,53,1087
2017-05-24,54,673
2017-05-25,1,1663
2017-05-25,2,1662
2017-05-25,3,2841
2017-05-25,4,1249
2017-05-25,5,1130
2017-05-25,6,1515
2017-05-25,7,1844
2017-05-25,8,2507
2017-05-25,9,1638
2017-05-25,10,744
2017-05-25,11,1927
2017-05-25,12,1105
2017-05-25,13,801
2017-05-25,14,1175
2017-05-25,15,1256
2017-05-25,16,635
2017-05-25,17,1237
2017-05-25,18,1100
2017-05-25,19,971
2017-05-25,20,1238
2017-05-25,21,889
2017-05-25,22,681
2017-05-25,23,961
2017-05-25,24,2024
2017-05-25,25,913
2017-05-25,26,391
2017-05-25,27,1309
2017-05-25,28,1055
2017-05-25,29,944
2017-05-25,30,664
2017-05-25,31,1288
2017-05-25,32,535
2017-05-25,33,743
2017-05-25,34,2196
2017-05-25,35,629
2017-05-25,36,992
2017-05-25,37,1467
2017-05-25,38,1270
2017-05-25,39,1282
2017-05-25,40,1175
2017-05-25,41,943
2017-05-25,42,1013
2017-05-25,43,1246
2017-05-25,44,3981
2017-05-25,45,3199
2017-05-25,46,2869
2017-05-25,47,3312
2017-05-25,48,2264
2017-05-25,49,2769
2017-05-25,50,2313
2017-05-25,51,1406
2017-05-25,52,1904
2017-05-25,53,926
2017-05-25,54,710
2017-05-26,1,580
2017-05-26,2,1850
2017-05-26,3,3543
2017-05-26,4,1423
2017-05-26,5,1223
2017-05-26,6,1982
2017-05-26,7,1758
2017-05-26,8,2514
2017-05-26,9,1925
2017-05-26,10,708
2017-05-26,11,2263
2017-05-26,12,1164
2017-05-26,13,859
2017-05-26,14,1141
2017-05-26,15,1245
2017-05-26,16,702
2017-05-26,17,1564
2017-05-26,18,1030
2017-05-26,19,1129
2017-05-26,20,1635
2017-05-26,21,1119
2017-05-26,22,758
2017-05-26,23,1063
2017-05-26,24,1973
2017-05-26,25,2204
2017-05-26,26,616
2017-05-26,27,1952
2017-05-26,28,1411
2017-05-26,29,1198
2017-05-26,30,665
2017-05-26,31,1392
2017-05-26,32,623
2017-05-26,33,819
2017-05-26,34,2346
2017-05-26,35,868
2017-05-26,36,1255
2017-05-26,37,1455
2017-05-26,38,1782
2017-05-26,39,1399
2017-05-26,40,1078
2017-05-26,41,1318
2017-05-26,42,1346
2017-05-26,43,1491
2017-05-26,44,5395
2017-05-26,45,4569
2017-05-26,46,4380
2017-05-26,47,4479
2017-05-26,48,3493
2017-05-26,49,3483
2017-05-26,50,3198
2017-05-26,51,1829
2017-05-26,52,3172
2017-05-26,53,1295
2017-05-26,54,793
2017-05-27,1,1116
2017-05-27,2,1875
2017-05-27,3,3187
2017-05-27,4,1422
2017-05-27,5,1244
2017-05-27,6,1946
2017-05-27,7,1678
2017-05-27,8,2417
2017-05-27,9,1943
2017-05-27,10,932
2017-05-27,11,2416
2017-05-27,12,1263
2017-05-27,13,1109
2017-05-27,14,1575
2017-05-27,15,1281
2017-05-27,16,793
2017-05-27,17,1492
2017-05-27,18,1053
2017-05-27,19,1593
2017-05-27,20,1571
2017-05-27,21,1217
2017-05-27,22,847
